"","latitude","longitude","depth","mb","name","source","Country","datetime","max_yield","medium","confirmation","salvo"
"734",37.1745,-116.2084,0.41,4.11,"Red Hot","SPRINGER","USA","3/5/1966 6:15:00 PM",20,"Underground","confirmed",0
"735",37.0374,-116.0294,0.2,NA,"Finfoot","SPRINGER","USA","3/7/1966 6:41:00 PM",40,"Air","confirmed",1
"736",37.1437,-116.0525,0.4,NA,"Clymer","SPRINGER","USA","3/12/1966 6:04:13 PM",20,"Underground","confirmed",0
"737",37.0093,-116.0091,0.33,NA,"Purple","SPRINGER","USA","3/18/1966 7:00:00 PM",20,"Underground","confirmed",0
"738",37.1133,-116.0314,0.15,NA,"Templar","SPRINGER","USA","3/24/1966 2:55:28 PM",20,"Underground","confirmed",0
"739",37.1027,-116.0199,0.56,NA,"Lime","SPRINGER","USA","4/1/1966 6:40:00 PM",20,"Underground","confirmed",0
"740",37.1395,-116.1409,0.23,4.45,"Stutz","SPRINGER","USA","4/6/1966 1:57:17 PM",20,"Underground","confirmed",0
"741",37.0174,-115.9922,0.23,NA,"Tomato","SPRINGER","USA","4/7/1966 10:27:30 PM",20,"Underground","confirmed",0
"742",37.2427,-116.4309,0.54,5.4,"Duryea","SPRINGER","USA","4/14/1966 2:13:43 PM",70,"Underground","confirmed",0
"743",37,-116,0,NA,"Fenton","NV209","USA","4/23/1966 12:00:00 AM",1.4,"Underground","confirmed",0
"744",36.8874,-115.9407,0.3,4.51,"Pin Stripe","SPRINGER","USA","4/25/1966 6:38:00 PM",20,"Underground","confirmed",0
"745",37,-116,0,NA,"Ochre","NV209","USA","4/29/1966 12:00:00 AM",20,"Underground","confirmed",0
"746",37.1371,-116.1371,0.2,5.5,"Traveler","SPRINGER","USA","5/4/1966 1:32:17 PM",20,"Underground","confirmed",0
"747",37.0506,-116.0379,0.31,4.4,"Cyclamen","SPRINGER","USA","5/5/1966 2:00:00 PM",12,"Underground","confirmed",0
"748",37.348,-116.3219,0.67,5.5,"Chartreuse","SPRINGER","USA","5/6/1966 3:00:00 PM",73,"Underground","confirmed",0
"749",37.1343,-116.0711,0.25,4.3,"Tapestry","SPRINGER","USA","5/12/1966 7:37:26 PM",20,"Underground","confirmed",0
"750",37.0869,-116.0334,0.55,5.6,"Piranha","SPRINGER","USA","5/13/1966 1:30:00 PM",200,"Underground","confirmed",0
"751",37.1111,-116.0579,0.67,5.9,"Dumont","SPRINGER","USA","5/19/1966 1:56:28 PM",200,"Underground","confirmed",0
"752",37.1784,-116.0978,0.34,5.1,"Discus Thrower","SPRINGER","USA","5/27/1966 8:00:00 PM",22,"Underground","confirmed",0
"753",37.2271,-116.0555,0.46,5.6,"Pile Driver","SPRINGER","USA","6/2/1966 3:30:00 PM",62,"Underground","confirmed",0
"754",37.0684,-116.0353,0.56,5.7,"Tan","SPRINGER","USA","6/3/1966 2:00:00 PM",200,"Underground","confirmed",0
"755",37.0594,-116.0388,0.49,NA,"Puce","SPRINGER","USA","6/10/1966 2:30:00 PM",20,"Underground","confirmed",0
"756",37.0097,-116.2024,0.33,NA,"Double Play","SPRINGER","USA","6/15/1966 5:00:00 PM",20,"Underground","confirmed",0
"757",37.1715,-116.0489,0.45,NA,"Kankakee","SPRINGER","USA","6/15/1966 6:02:47 PM",200,"Underground","confirmed",0
"758",37.1553,-116.0722,0.32,NA,"Vulcan","SPRINGER","USA","6/25/1966 5:13:00 PM",25,"Underground","confirmed",0
"759",37.3158,-116.299,0.82,6.1,"Halfbeak","SPRINGER","USA","6/30/1966 10:15:00 PM",365,"Underground","confirmed",0
"760",37.1403,-116.0989,0.15,NA,"Saxon","SPRINGER","USA","7/28/1966 3:33:30 PM",20,"Underground","confirmed",0
"761",37.1687,-116.0477,0.2,NA,"Rovena","SPRINGER","USA","8/10/1966 1:16:00 PM",20,"Underground","confirmed",0
"762",37,-116,0,NA,"Tangerine","NV209","USA","8/12/1966 12:00:00 AM",20,"Underground","confirmed",0
"763",36.8769,-115.9506,0.26,4.6,"Derringer","SPRINGER","USA","9/12/1966 3:30:01 PM",7.8,"Underground","confirmed",0
"764",37.0209,-116.0364,0.56,NA,"Daiquiri","SPRINGER","USA","9/23/1966 6:00:00 PM",20,"Underground","confirmed",0
"765",37.1687,-116.0461,0.23,4.1,"Newark","SPRINGER","USA","9/29/1966 2:45:30 PM",20,"Underground","confirmed",0
"766",37,-116,0,NA,"Khaki","NV209","USA","10/15/1966 12:00:00 AM",20,"Underground","confirmed",0
"767",37.1699,-116.0472,0.2,NA,"Simms","SPRINGER","USA","11/5/1966 2:45:00 PM",20,"Underground","confirmed",0
"768",37.1344,-116.0498,0.24,NA,"Ajax","SPRINGER","USA","11/11/1966 12:00:00 PM",20,"Underground","confirmed",0
"769",37.0428,-116.0103,0.21,NA,"Cerise","SPRINGER","USA","11/18/1966 3:02:00 PM",20,"Underground","confirmed",0
"770",37,-116,0,NA,"Vigil","NV209","USA","11/22/1966 12:00:00 AM",20,"Underground","confirmed",0
"771",31.1421,-89.5699,0.83,NA,"Sterling","SPRINGER","USA","12/3/1966 12:15:00 PM",0.38,"Underground","confirmed",0
"772",37,-116,0,NA,"Sidecar","NV209","USA","12/13/1966 12:00:00 AM",20,"Underground","confirmed",0
"773",36.8773,-115.9379,0.24,4.6,"New Point","SPRINGER","USA","12/13/1966 9:00:00 PM",20,"Underground","confirmed",0
"774",37.3021,-116.4083,1.22,6.3,"Greeley","SPRINGER","USA","12/20/1966 3:30:00 PM",870,"Underground","confirmed",0
"775",37,-116,0,NA,"Rivet I","NV209","USA","1/18/1967 12:00:00 AM",20,"Underground","confirmed",0
"776",37.1437,-116.1352,0.37,5.4,"Nash","SPRINGER","USA","1/19/1967 4:45:00 PM",39,"Underground","confirmed",0
"777",37.0999,-116.0038,0.56,5.3,"Bourbon","SPRINGER","USA","1/20/1967 5:40:03 PM",200,"Underground","confirmed",0
"778",37,-116,0,NA,"Rivet II","NV209","USA","1/26/1967 12:00:00 AM",20,"Underground","confirmed",0
"779",37.1675,-116.0471,0.26,4.8,"Ward","SPRINGER","USA","2/8/1967 3:15:00 PM",20,"Underground","confirmed",0
"780",37.0175,-116.0159,0.3,4.4,"Persimmon","SPRINGER","USA","2/23/1967 6:34:00 PM",20,"Underground","confirmed",0
"781",37.1269,-116.0664,0.73,5.8,"Agile","SPRINGER","USA","2/23/1967 6:50:00 PM",200,"Underground","confirmed",0
"782",37.1659,-116.0487,0.27,4.2,"Rivet III","SPRINGER","USA","3/2/1967 3:00:00 PM",20,"Underground","confirmed",0
"783",37,-116,0,NA,"Mushroom","NV209","USA","3/3/1967 12:00:00 AM",20,"Underground","confirmed",0
"784",37,-116,0,NA,"Fizz","NV209","USA","3/10/1967 12:00:00 AM",20,"Underground","confirmed",0
"785",37,-116,0,NA,"Oakland","NV209","USA","4/4/1967 12:00:00 AM",20,"Underground","confirmed",0
"786",37,-116,0,NA,"Heilman","NV209","USA","4/6/1967 12:00:00 AM",20,"Underground","confirmed",0
"787",37.0544,-116.0222,0.27,3.9,"Fawn","SPRINGER","USA","4/7/1967 3:00:00 PM",20,"Underground","confirmed",0
"788",37.0193,-116.0374,0.24,4.3,"Chocolate","SPRINGER","USA","4/21/1967 3:09:00 PM",20,"Underground","confirmed",0
"789",37.1388,-116.0632,0.22,3.8,"Effendi","SPRINGER","USA","4/27/1967 2:45:00 PM",20,"Underground","confirmed",0
"790",37.0779,-115.9953,0.5,5,"Mickey","SPRINGER","USA","5/10/1967 1:40:00 PM",200,"Underground","confirmed",0
"791",37.1304,-116.0639,0.75,5.9,"Commodore","SPRINGER","USA","5/20/1967 3:00:00 PM",250,"Underground","confirmed",0
"792",37.2751,-116.37,0.98,5.7,"Scotch","SPRINGER","USA","5/23/1967 2:00:00 PM",155,"Underground","confirmed",0
"793",37,-116,0,NA,"Absinthe","NV209","USA","5/26/1967 12:00:00 AM",20,"Underground","confirmed",0
"794",37.2479,-116.4802,0.63,5.54,"Knickerbocker","SPRINGER","USA","5/26/1967 3:00:01 PM",76,"Underground","confirmed",0
"795",37.1256,-116.0287,0.3,NA,"Switch","SPRINGER","USA","6/22/1967 1:10:00 PM",20,"Underground","confirmed",0
"796",37.2021,-116.2078,0.38,5.1,"Midi Mist","SPRINGER","USA","6/26/1967 4:00:00 PM",20,"Underground","confirmed",0
"797",37.0286,-116.0226,0.31,4.6,"Umber","SPRINGER","USA","6/29/1967 11:25:00 AM",10,"Underground","confirmed",0
"798",37,-116,0,NA,"Vito","NV209","USA","7/14/1967 12:00:00 AM",20,"Underground","confirmed",0
"799",37.1487,-116.0485,0.48,5,"Stanley","SPRINGER","USA","7/27/1967 1:00:00 PM",200,"Underground","confirmed",0
"800",37,-116,0,NA,"Gibson","NV209","USA","8/4/1967 12:00:00 AM",20,"Underground","confirmed",0
"801",37.1567,-116.0473,0.47,NA,"Washer","SPRINGER","USA","8/10/1967 2:10:00 PM",20,"Underground","confirmed",0
"802",37.0122,-116.0365,0.33,4.6,"Bordeaux","SPRINGER","USA","8/18/1967 8:12:30 PM",20,"Underground","confirmed",0
"803",37,-116,0,NA,"Lexington","NV209","USA","8/24/1967 12:00:00 AM",20,"Underground","confirmed",0
"804",37.1776,-116.2089,0.45,5,"Door Mist","SPRINGER","USA","8/31/1967 4:30:00 PM",20,"Underground","confirmed",0
"805",37.1532,-116.0528,0.52,5,"Yard","SPRINGER","USA","9/7/1967 1:45:00 PM",200,"Underground","confirmed",0
"806",37,-116,0,NA,"Gilroy","NV209","USA","9/15/1967 12:00:00 AM",20,"Underground","confirmed",0
"807",37.166,-116.0384,0.18,NA,"Marvel","SPRINGER","USA","9/21/1967 8:45:00 PM",2.2,"Underground","confirmed",0
"808",37.0988,-116.0532,0.67,5.7,"Zaza","SPRINGER","USA","9/27/1967 5:00:00 PM",200,"Underground","confirmed",0
"809",37.1156,-116.0576,0.72,5.7,"Lanpher","SPRINGER","USA","10/18/1967 2:30:00 PM",200,"Underground","confirmed",0
"810",37,-116,0,NA,"Cognac","NV209","USA","10/25/1967 12:00:00 AM",20,"Underground","confirmed",0
"811",37,-116,0,NA,"Worth","NV209","USA","10/25/1967 12:00:00 AM",20,"Underground","confirmed",0
"812",37.0316,-116.0264,0.3,NA,"Sazerac","SPRINGER","USA","10/25/1967 2:30:00 PM",20,"Underground","confirmed",0
"813",37.0918,-116.0358,0.67,5.1,"Cobbler","SPRINGER","USA","11/8/1967 3:00:00 PM",20,"Underground","confirmed",0
"814",37,-116,0,NA,"Polka","NV209","USA","12/6/1967 12:00:00 AM",20,"Underground","confirmed",0
"815",36.6778,-107.2083,1.29,5.1,"Gasbuggy","SPRINGER","USA","12/10/1967 7:30:00 PM",29,"Underground","confirmed",0
"816",37.0367,-116.002,0.33,NA,"Stilt","SPRINGER","USA","12/15/1967 3:00:00 PM",20,"Underground","confirmed",0
"817",37.1456,-116.0657,0.25,NA,"Hupmobile","SPRINGER","USA","1/18/1968 4:30:00 PM",7.4,"Underground","confirmed",0
"818",37.1564,-116.0539,0.44,NA,"Staccato","SPRINGER","USA","1/19/1968 3:00:00 PM",200,"Underground","confirmed",0
"819",38.6343,-116.2153,0.98,6.3,"Faultless","SPRINGER","USA","1/19/1968 6:15:00 PM",1000,"Underground","confirmed",0
"820",37,-116,0,NA,"Brush","NV209","USA","1/24/1968 12:00:00 AM",20,"Underground","confirmed",0
"821",37.2809,-116.5144,0.05,NA,"Cabriolet","SPRINGER","USA","1/26/1968 4:00:00 PM",2.3,"Underground","confirmed",0
"822",37,-116,0,NA,"Mallet","NV209","USA","1/31/1968 12:00:00 AM",20,"Underground","confirmed",0
"823",37,-116,0,NA,"Torch","NV209","USA","2/21/1968 12:00:00 AM",20,"Underground","confirmed",0
"824",37.1166,-116.0537,0.64,5.8,"Knox","SPRINGER","USA","2/21/1968 3:30:00 PM",200,"Underground","confirmed",0
"825",37.1846,-116.2114,0.41,5,"Dorsal Fin","SPRINGER","USA","2/29/1968 5:08:30 PM",20,"Underground","confirmed",0
"826",37,-116,0,NA,"Russet","NV209","USA","3/5/1968 12:00:00 AM",20,"Underground","confirmed",0
"827",37.0076,-116.3705,0,NA,"","AEC","USA","3/12/1968 5:04:00 PM",5.4,"Air","confirmed",1
"828",37.0477,-116.0108,0.21,NA,"Pommard","SPRINGER","USA","3/14/1968 3:19:00 PM",1.5,"Underground","confirmed",0
"829",37.3326,-116.3107,0.67,5.6,"Stinger","SPRINGER","USA","3/22/1968 3:00:00 PM",200,"Underground","confirmed",0
"830",36.8717,-115.9311,0.26,NA,"Milk Shake","SPRINGER","USA","3/25/1968 6:44:27 PM",20,"Underground","confirmed",0
"831",37,-116,0,NA,"Bevel","NV209","USA","4/4/1968 12:00:00 AM",20,"Underground","confirmed",0
"832",37.1544,-116.0789,0.38,4.6,"Noor","SPRINGER","USA","4/10/1968 2:00:00 PM",220,"Air","confirmed",1
"833",37.1525,-116.037,0.49,4.9,"Shuffle","SPRINGER","USA","4/18/1968 2:05:00 PM",200,"Underground","confirmed",0
"834",37.3377,-116.3756,0.22,3.89,"Scroll","SPRINGER","USA","4/23/1968 5:01:30 PM",20,"Underground","confirmed",0
"835",37.2954,-116.4557,1.17,6.3,"Boxcar","SPRINGER","USA","4/26/1968 3:00:00 PM",1300,"Underground","confirmed",0
"836",37,-116,0,NA,"Hatchet","NV209","USA","5/3/1968 12:00:00 AM",20,"Underground","confirmed",0
"837",37,-116,0,NA,"Crock","NV209","USA","5/8/1968 12:00:00 AM",20,"Underground","confirmed",0
"838",37.1201,-116.0588,0.47,4.7,"Clarksmobile","SPRINGER","USA","5/17/1968 1:00:00 PM",200,"Underground","confirmed",0
"839",37,-116,0,NA,"Adze","NV209","USA","5/28/1968 12:00:00 AM",20,"Underground","confirmed",0
"840",37,-116,0,NA,"Wembley","NV209","USA","6/5/1968 12:00:00 AM",20,"Underground","confirmed",0
"841",37.1654,-116.0434,0,NA,"Tub-A","SPRINGER","USA","6/6/1968 9:30:00 PM",100,"Air","confirmed",1
"842",37.2649,-116.3146,0.68,5.9,"Rickey","SPRINGER","USA","6/15/1968 2:00:00 PM",200,"Underground","confirmed",0
"843",37,-116,0,NA,"Funnel","NV209","USA","6/25/1968 12:00:00 AM",20,"Underground","confirmed",0
"844",37,-116,0,NA,"Sevilla","NV209","USA","6/25/1968 12:00:00 AM",20,"Underground","confirmed",0
"845",37.2455,-116.4829,0.62,5.3,"Chateaugay","SPRINGER","USA","6/28/1968 12:22:00 PM",200,"Underground","confirmed",0
"846",37,-116,0,NA,"Spud","NV209","USA","7/17/1968 12:00:00 AM",20,"Underground","confirmed",0
"847",37.1332,-116.0823,0.38,NA,"Tanya","SPRINGER","USA","7/30/1968 1:00:00 PM",200,"Underground","confirmed",0
"848",37,-116,0,NA,"Imp","NV209","USA","8/9/1968 12:00:00 AM",20,"Underground","confirmed",0
"849",37,-116,0,NA,"Rack","NV209","USA","8/15/1968 12:00:00 AM",20,"Underground","confirmed",0
"850",36.8772,-115.9311,0.24,NA,"Diana Moon","SPRINGER","USA","8/27/1968 4:30:00 PM",20,"Underground","confirmed",0
"851",37.2503,-116.3469,0.73,5.9,"Sled","SPRINGER","USA","8/29/1968 10:45:00 PM",200,"Underground","confirmed",0
"852",37.1361,-116.0472,0.58,5.6,"Noggin","SPRINGER","USA","9/6/1968 2:00:00 PM",200,"Underground","confirmed",0
"853",37.0318,-116.0116,0.33,5.8,"Knife A","SPRINGER","USA","9/12/1968 2:00:00 PM",20,"Underground","confirmed",0
"854",37.1199,-116.1275,0.47,5.1,"Stoddard","SPRINGER","USA","9/17/1968 2:00:00 PM",200,"Underground","confirmed",0
"855",37.2048,-116.2064,0.34,5,"Hudson Seal","SPRINGER","USA","9/24/1968 5:05:00 PM",20,"Underground","confirmed",0
"856",37,-116,0,NA,"Welder","NV209","USA","10/3/1968 12:00:00 AM",20,"Underground","confirmed",0
"857",37.0259,-115.9928,0.3,NA,"Knife C","SPRINGER","USA","10/3/1968 2:29:00 PM",20,"Underground","confirmed",0
"858",37,-116,0,NA,"Vat","NV209","USA","10/10/1968 12:00:00 AM",20,"Underground","confirmed",0
"859",37,-116,0,NA,"Hula","NV209","USA","10/29/1968 12:00:00 AM",20,"Underground","confirmed",0
"860",37,-116,0,NA,"Bit-A","NV209","USA","10/31/1968 12:00:00 AM",40,"Air","confirmed",1
"861",37,-116,0,NA,"File","NV209","USA","10/31/1968 12:00:00 AM",20,"Underground","confirmed",0
"862",37,-116,0,NA,"Crew-2nd","NV209","USA","11/4/1968 12:00:00 AM",40,"Air","confirmed",1
"863",37.1305,-116.0865,0.36,5,"Crew","SPRINGER","USA","11/4/1968 3:15:00 PM",200,"Underground","confirmed",0
"864",37,-116,0,NA,"Auger","NV209","USA","11/15/1968 12:00:00 AM",20,"Underground","confirmed",0
"865",37.0261,-116.0333,0.36,NA,"Knife B","SPRINGER","USA","11/15/1968 3:45:00 PM",20,"Underground","confirmed",0
"866",37.0098,-116.2064,0.31,4.9,"Ming Vase","SPRINGER","USA","11/20/1968 6:00:00 PM",20,"Underground","confirmed",0
"867",37.1399,-116.0423,0.44,NA,"Tinderbox","SPRINGER","USA","11/22/1968 4:19:00 PM",20,"Underground","confirmed",0
"868",37.3434,-116.5659,0.11,4.8,"Schooner","SPRINGER","USA","12/8/1968 4:00:00 PM",30,"Underground","confirmed",0
"869",37,-116,0,NA,"Bay Leaf","NV209","USA","12/12/1968 12:00:00 AM",20,"Underground","confirmed",0
"870",37,-116,0,NA,"Scissors","NV209","USA","12/12/1968 12:00:00 AM",20,"Underground","confirmed",0
"871",37.1189,-116.0783,0,NA,"Tyg-A","SPRINGER","USA","12/12/1968 3:10:00 PM",120,"Air","confirmed",1
"872",37.2315,-116.4736,1.4,6.3,"Benham","SPRINGER","USA","12/19/1968 4:30:00 PM",1150,"Underground","confirmed",0
"873",37.1479,-116.0657,0.25,NA,"Packard","SPRINGER","USA","1/15/1969 7:00:00 PM",10,"Underground","confirmed",0
"874",37.2091,-116.2254,0.52,5.3,"Wineskin","SPRINGER","USA","1/15/1969 7:30:00 PM",200,"Underground","confirmed",0
"875",37,-116,0,NA,"Shave","NV209","USA","1/22/1969 12:00:00 AM",20,"Underground","confirmed",0
"876",37,-116,0,NA,"Biggin","NV209","USA","1/30/1969 12:00:00 AM",20,"Underground","confirmed",0
"877",37.0533,-116.0293,0.45,4.9,"Vise","SPRINGER","USA","1/30/1969 3:00:00 PM",200,"Underground","confirmed",0
"878",37,-116,0,NA,"Winch","NV209","USA","2/4/1969 12:00:00 AM",20,"Underground","confirmed",0
"879",37,-116,0,NA,"Nipper","NV209","USA","2/4/1969 12:00:00 AM",20,"Underground","confirmed",0
"880",37.1691,-116.2107,0.41,NA,"Cypress","SPRINGER","USA","2/12/1969 4:18:21 PM",20,"Underground","confirmed",0
"881",37,-116,0,NA,"Chatty","NV209","USA","3/18/1969 12:00:00 AM",20,"Underground","confirmed",0
"882",37,-116,0,NA,"Valise","NV209","USA","3/18/1969 12:00:00 AM",20,"Underground","confirmed",0
"883",37.022,-116.0302,0.3,4.6,"Barsac","SPRINGER","USA","3/20/1969 6:12:00 PM",20,"Underground","confirmed",0
"884",37.1332,-116.0867,0.46,4.9,"Coffer","SPRINGER","USA","3/21/1969 2:30:00 PM",100,"Underground","confirmed",0
"885",37,-116,0,NA,"Gourd-Amber","NV209","USA","4/24/1969 12:00:00 AM",40,"Air","confirmed",1
"886",37.0815,-116.0139,0.56,5.3,"Blenton","SPRINGER","USA","4/30/1969 5:00:00 PM",200,"Underground","confirmed",0
"887",37.0903,-116.0056,0.56,5.2,"Thistle","SPRINGER","USA","4/30/1969 5:00:00 PM",200,"Underground","confirmed",0
"888",37.2829,-116.5006,0.6,5.8,"Purse","SPRINGER","USA","5/7/1969 1:45:00 PM",200,"Underground","confirmed",0
"889",37,-116,0,NA,"Aliment","NV209","USA","5/15/1969 12:00:00 AM",20,"Underground","confirmed",0
"890",37,-116,0,NA,"Ipecac-A","NV209","USA","5/27/1969 12:00:00 AM",40,"Air","confirmed",1
"891",37.0751,-115.9953,0.51,5,"Torrido","SPRINGER","USA","5/27/1969 2:15:00 PM",200,"Underground","confirmed",0
"892",37.0088,-116.0303,0.3,4.5,"Tapper","SPRINGER","USA","6/12/1969 2:00:00 PM",20,"Underground","confirmed",0
"893",37,-116,0,NA,"Bowl-1","NV209","USA","6/26/1969 12:00:00 AM",40,"Air","confirmed",1
"894",37.1194,-116.0551,0.41,4.7,"Ildrim","SPRINGER","USA","7/16/1969 1:02:30 PM",200,"Underground","confirmed",0
"895",37.1395,-116.0874,0.55,5.6,"Hutch","SPRINGER","USA","7/16/1969 2:55:00 PM",200,"Underground","confirmed",0
"896",37.1603,-116.0636,0,NA,"Spider-A","SPRINGER","USA","8/14/1969 2:30:00 PM",40,"Air","confirmed",1
"897",37,-116,0,NA,"Horehound","NV209","USA","8/27/1969 12:00:00 AM",20,"Underground","confirmed",0
"898",37.0215,-116.0381,0.24,4.7,"Pliers","SPRINGER","USA","8/27/1969 1:45:00 PM",20,"Underground","confirmed",0
"899",39.4058,-107.9481,2.57,5.3,"Rulison","SPRINGER","USA","9/10/1969 9:00:00 PM",40,"Underground","confirmed",0
"900",36.8772,-115.9285,0.26,4.5,"Minute Steak","SPRINGER","USA","9/12/1969 6:02:20 PM",20,"Underground","confirmed",0
"901",37.3141,-116.4607,1.16,6.2,"Jorum","SPRINGER","USA","9/16/1969 2:30:00 PM",1000,"Underground","confirmed",0
"902",37,-116,0,NA,"Kyack-A","NV209","USA","9/20/1969 12:00:00 AM",40,"Air","confirmed",1
"903",37,-116,0,NA,"Seaweed-C","NV209","USA","10/1/1969 12:00:00 AM",60,"Air","confirmed",1
"904",51.4171,179.1823,1.22,6.4,"Milrow","SPRINGER","USA","10/2/1969 10:06:00 PM",1000,"Underground","confirmed",0
"905",37.2567,-116.4408,0.62,5.6,"Pipkin","SPRINGER","USA","10/8/1969 2:30:00 PM",1000,"Underground","confirmed",0
"906",37,-116,0,NA,"Seaweed B","NV209","USA","10/16/1969 12:00:00 AM",20,"Underground","confirmed",0
"907",37.1215,-116.1278,0.26,5.1,"Cruet","SPRINGER","USA","10/29/1969 7:30:00 PM",11,"Underground","confirmed",0
"908",37.1353,-116.1359,0.31,5,"","SPRINGER","USA","10/29/1969 8:00:00 PM",66.8,"Air","confirmed",1
"909",37.1433,-116.0638,0.62,5.7,"Calabash","SPRINGER","USA","10/29/1969 10:01:51 PM",110,"Underground","confirmed",0
"910",37.1646,-116.0748,0.16,NA,"Scuttle","AEC","USA","11/13/1969 3:15:00 PM",1.7,"Underground","confirmed",0
"911",37,-116,0,NA,"Planer","NV209","USA","11/21/1969 12:00:00 AM",20,"Underground","confirmed",0
"912",37.0312,-116.0021,0.39,5,"Piccalilli","SPRINGER","USA","11/21/1969 2:52:00 PM",200,"Underground","confirmed",0
"913",37.18,-116.2109,0.42,5,"Diesel Train","SPRINGER","USA","12/5/1969 5:00:00 PM",20,"Underground","confirmed",0
"914",37,-116,0,NA,"Culantro-A","NV209","USA","12/10/1969 12:00:00 AM",40,"Air","confirmed",1
"915",37,-116,0,NA,"Tun-A","NV209","USA","12/10/1969 12:00:00 AM",80,"Air","confirmed",1
"916",37.0838,-116.0016,0.55,5.5,"Grape A","SPRINGER","USA","12/17/1969 3:00:00 PM",200,"Underground","confirmed",0
"917",37.0066,-116.0228,0.38,4.8,"Lovage","SPRINGER","USA","12/17/1969 3:15:00 PM",20,"Underground","confirmed",0
"918",37.1205,-116.0348,0.46,5.2,"Terrine-White","SPRINGER","USA","12/18/1969 7:00:00 PM",400,"Air","confirmed",1
"919",37.1374,-116.0368,0.27,4.6,"Fob-Green","SPRINGER","USA","1/23/1970 4:30:00 PM",60,"Air","confirmed",1
"920",37.0308,-116.0348,0.3,4.6,"Ajo","SPRINGER","USA","1/30/1970 5:00:00 PM",20,"Underground","confirmed",0
"921",37,-116,0,NA,"Belen","NV209","USA","2/4/1970 12:00:00 AM",200,"Underground","confirmed",0
"922",37.0981,-116.0265,0.55,5.6,"Grape B","SPRINGER","USA","2/4/1970 5:00:00 PM",200,"Underground","confirmed",0
"923",37.164,-116.0388,0.44,4.7,"Labis","SPRINGER","USA","2/5/1970 3:00:00 PM",25,"Underground","confirmed",0
"924",37.2013,-116.2052,0.4,4.7,"Diana Mist","SPRINGER","USA","2/11/1970 7:15:00 PM",20,"Underground","confirmed",0
"925",37.0367,-115.9996,0.41,5.2,"Cumarin","SPRINGER","USA","2/25/1970 2:28:38 PM",200,"Underground","confirmed",0
"926",37.1164,-116.0614,0.39,5.3,"Yannigan-Red","SPRINGER","USA","2/26/1970 3:30:00 PM",600,"Air","confirmed",1
"927",37.0231,-116.0918,0,4.5,"Cyathus","SPRINGER","USA","3/6/1970 2:24:01 PM",8.7,"Underground","confirmed",0
"928",37.1396,-116.0368,0.29,4.3,"Arabis-Red","SPRINGER","USA","3/6/1970 3:00:00 PM",60,"Air","confirmed",1
"929",37.0011,-116.0229,0.3,4.1,"Jal","SPRINGER","USA","3/19/1970 2:03:30 PM",20,"Underground","confirmed",0
"930",37.0862,-116.0211,0.56,5.5,"Shaper","SPRINGER","USA","3/23/1970 11:05:00 PM",200,"Underground","confirmed",0
"931",37.3005,-116.5341,1.21,6.5,"Handley","SPRINGER","USA","3/26/1970 7:00:00 PM",1000,"Underground","confirmed",0
"932",37.0549,-115.9881,0.34,4.6,"Snubber","SPRINGER","USA","4/21/1970 2:30:00 PM",12.7,"Underground","confirmed",0
